HYD,IRR,ENV,RCP,MODEL
18.91,380.12,1975.25,45.00,2.00
18.92,379.92,1974.72,45.00,2.00
18.93,379.80,1974.22,45.00,2.00
18.93,379.77,1973.78,45.00,2.00
18.94,379.89,1973.43,45.00,2.00
18.94,380.17,1973.15,45.00,2.00
18.94,380.60,1972.96,45.00,2.00
18.94,381.18,1972.85,45.00,2.00
18.93,381.91,1972.82,45.00,2.00
18.93,382.79,1972.87,45.00,2.00
18.93,383.80,1972.99,45.00,2.00
18.92,384.95,1973.18,45.00,2.00
18.91,386.24,1973.45,45.00,2.00
18.90,387.62,1973.77,45.00,2.00
18.90,388.75,1973.98,45.00,2.00
18.89,389.60,1974.09,45.00,2.00
18.89,390.15,1974.09,45.00,2.00
18.89,390.41,1973.97,45.00,2.00
18.89,390.44,1973.77,45.00,2.00
18.89,390.67,1973.64,45.00,2.00
18.89,391.14,1973.64,45.00,2.00
18.89,391.87,1973.75,45.00,2.00
18.88,392.85,1973.98,45.00,2.00
18.87,394.07,1974.31,45.00,2.00
18.87,395.38,1974.69,45.00,2.00
18.86,396.78,1975.10,45.00,2.00
18.85,398.25,1975.55,45.00,2.00
18.83,399.80,1976.02,45.00,2.00
18.82,401.40,1976.53,45.00,2.00
18.81,402.90,1977.00,45.00,2.00
18.80,404.28,1977.42,45.00,2.00
18.79,405.52,1977.78,45.00,2.00
18.79,406.65,1978.11,45.00,2.00
18.78,407.64,1978.37,45.00,2.00
18.77,408.51,1978.60,45.00,2.00
18.77,409.26,1978.77,45.00,2.00
21.02,112.39,1863.89,45.00,2.00
20.98,119.00,1865.93,45.00,2.00
20.93,125.09,1867.97,45.00,2.00
20.89,130.65,1870.01,45.00,2.00
20.86,135.69,1872.05,45.00,2.00
20.82,140.22,1874.08,45.00,2.00
20.78,144.24,1876.12,45.00,2.00
20.75,147.93,1878.19,45.00,2.00
20.70,152.28,1880.52,45.00,2.00
20.66,157.45,1883.14,45.00,2.00
20.60,163.46,1886.06,45.00,2.00
20.55,170.29,1889.28,45.00,2.00
20.48,177.81,1892.76,45.00,2.00
20.42,185.20,1896.21,45.00,2.00
20.36,192.34,1899.59,45.00,2.00
20.30,199.20,1902.90,45.00,2.00
20.24,205.81,1906.13,45.00,2.00
20.18,212.19,1909.32,45.00,2.00
20.12,218.62,1912.59,45.00,2.00
20.06,225.13,1915.96,45.00,2.00
20.00,231.73,1919.41,45.00,2.00
19.94,238.43,1922.95,45.00,2.00
19.88,245.23,1926.57,45.00,2.00
19.81,252.22,1930.20,45.00,2.00
19.75,259.43,1933.90,45.00,2.00
19.69,266.84,1937.59,45.00,2.00
19.62,274.46,1941.23,45.00,2.00
19.56,282.18,1944.82,45.00,2.00
19.50,289.43,1948.20,45.00,2.00
19.45,296.14,1951.28,45.00,2.00
19.40,302.28,1954.04,45.00,2.00
19.36,307.88,1956.48,45.00,2.00
19.32,312.97,1958.65,45.00,2.00
19.28,317.90,1960.73,45.00,2.00
19.24,322.72,1962.76,45.00,2.00
19.21,327.44,1964.74,45.00,2.00
19.17,332.05,1966.67,45.00,2.00
19.14,336.55,1968.56,45.00,2.00
19.10,340.91,1970.36,45.00,2.00
19.07,345.14,1972.08,45.00,2.00
19.04,349.22,1973.73,45.00,2.00
19.01,353.16,1975.28,45.00,2.00
18.98,356.81,1976.68,45.00,2.00
18.96,359.21,1977.47,45.00,2.00
18.96,360.23,1977.56,45.00,2.00
18.97,359.85,1976.98,45.00,2.00
18.99,358.09,1975.69,45.00,2.00
19.02,355.13,1973.82,45.00,2.00
19.05,352.13,1971.96,45.00,2.00
19.08,349.28,1970.20,45.00,2.00
19.10,346.59,1968.56,45.00,2.00
19.13,344.05,1967.02,45.00,2.00
19.15,341.62,1965.57,45.00,2.00
19.18,339.05,1964.07,45.00,2.00
19.20,336.31,1962.49,45.00,2.00
19.23,333.41,1960.85,45.00,2.00
19.26,330.32,1959.13,45.00,2.00
19.29,327.10,1957.36,45.00,2.00
19.32,323.92,1955.62,45.00,2.00
19.35,320.81,1953.94,45.00,2.00
19.37,317.77,1952.31,45.00,2.00
19.40,314.81,1950.72,45.00,2.00
19.43,311.92,1949.19,45.00,2.00
19.45,309.17,1947.75,45.00,2.00
19.47,306.56,1946.39,45.00,2.00
19.49,304.08,1945.13,45.00,2.00
19.51,301.75,1943.95,45.00,2.00
19.53,299.55,1942.86,45.00,2.00
19.55,297.46,1941.84,45.00,2.00
19.57,295.46,1940.87,45.00,2.00
19.58,293.57,1939.97,45.00,2.00
19.60,291.79,1939.12,45.00,2.00
19.61,290.05,1938.31,45.00,2.00
19.63,288.07,1937.40,45.00,2.00
19.65,285.79,1936.37,45.00,2.00
19.67,283.22,1935.22,45.00,2.00
19.69,280.36,1933.94,45.00,2.00
19.72,277.27,1932.57,45.00,2.00
19.74,274.40,1931.30,45.00,2.00
19.76,271.82,1930.16,45.00,2.00
19.78,269.53,1929.17,45.00,2.00
19.79,267.52,1928.31,45.00,2.00
19.81,265.76,1927.56,45.00,2.00
19.82,263.98,1926.82,45.00,2.00
19.83,262.14,1926.07,45.00,2.00
19.85,260.25,1925.30,45.00,2.00
19.86,258.29,1924.51,45.00,2.00
19.88,256.28,1923.70,45.00,2.00
19.89,254.26,1922.90,45.00,2.00
19.91,252.24,1922.11,45.00,2.00
19.93,250.22,1921.32,45.00,2.00
19.94,248.19,1920.53,45.00,2.00
19.96,246.16,1919.75,45.00,2.00
19.97,244.12,1918.98,45.00,2.00
19.99,242.09,1918.21,45.00,2.00
21.01,113.73,1864.50,45.00,2.00
20.96,121.02,1866.86,45.00,2.00
20.92,127.10,1868.90,45.00,2.00
20.88,131.99,1870.63,45.00,2.00
20.86,135.69,1872.05,45.00,2.00
20.84,138.19,1873.16,45.00,2.00
20.82,139.50,1873.96,45.00,2.00
20.81,139.87,1874.53,45.00,2.00
20.80,140.80,1875.27,45.00,2.00
20.78,142.53,1876.26,45.00,2.00
20.76,145.07,1877.51,45.00,2.00
20.73,148.41,1879.00,45.00,2.00
20.70,152.40,1880.70,45.00,2.00
20.67,156.18,1882.31,45.00,2.00
20.64,159.58,1883.79,45.00,2.00
20.62,162.60,1885.13,45.00,2.00
20.60,165.26,1886.35,45.00,2.00
20.58,167.58,1887.44,45.00,2.00
20.56,169.82,1888.51,45.00,2.00
20.54,172.01,1889.57,45.00,2.00
20.52,174.16,1890.62,45.00,2.00
20.50,176.27,1891.66,45.00,2.00
20.48,178.39,1892.70,45.00,2.00
20.46,180.86,1893.84,45.00,2.00
20.43,183.74,1895.10,45.00,2.00
20.41,187.02,1896.48,45.00,2.00
20.38,190.70,1897.98,45.00,2.00
20.35,194.69,1899.56,45.00,2.00
20.32,198.37,1900.98,45.00,2.00
20.30,201.64,1902.20,45.00,2.00
20.28,204.50,1903.23,45.00,2.00
20.26,206.96,1904.07,45.00,2.00
20.25,209.04,1904.73,45.00,2.00
20.23,211.02,1905.35,45.00,2.00
20.22,212.95,1905.96,45.00,2.00
20.21,214.81,1906.55,45.00,2.00
20.20,216.62,1907.13,45.00,2.00
20.18,218.36,1907.68,45.00,2.00
20.17,219.94,1908.17,45.00,2.00
20.17,221.35,1908.58,45.00,2.00
20.16,222.59,1908.92,45.00,2.00
20.15,223.66,1909.18,45.00,2.00
20.15,224.53,1909.34,45.00,2.00
20.15,225.01,1909.34,45.00,2.00
20.15,225.08,1909.14,45.00,2.00
20.15,224.72,1908.74,45.00,2.00
20.16,223.94,1908.16,45.00,2.00
20.17,222.81,1907.41,45.00,2.00
20.19,221.71,1906.69,45.00,2.00
20.20,220.71,1906.04,45.00,2.00
20.21,219.80,1905.44,45.00,2.00
20.22,218.99,1904.90,45.00,2.00
20.22,218.25,1904.42,45.00,2.00
20.23,217.45,1903.91,45.00,2.00
20.24,216.59,1903.39,45.00,2.00
20.25,215.65,1902.84,45.00,2.00
20.26,214.64,1902.26,45.00,2.00
20.27,213.58,1901.67,45.00,2.00
20.28,212.57,1901.10,45.00,2.00
20.29,211.64,1900.57,45.00,2.00
20.30,210.78,1900.08,45.00,2.00
20.31,210.00,1899.61,45.00,2.00
20.31,209.29,1899.19,45.00,2.00
20.32,208.70,1898.80,45.00,2.00
20.32,208.21,1898.47,45.00,2.00
20.33,207.84,1898.18,45.00,2.00
20.33,207.57,1897.94,45.00,2.00
20.34,207.42,1897.74,45.00,2.00
20.34,207.35,1897.59,45.00,2.00
20.34,207.38,1897.46,45.00,2.00
20.34,207.49,1897.38,45.00,2.00
20.34,207.69,1897.33,45.00,2.00
20.34,207.94,1897.30,45.00,2.00
20.34,208.06,1897.23,45.00,2.00
20.34,207.99,1897.10,45.00,2.00
20.34,207.76,1896.92,45.00,2.00
20.35,207.34,1896.69,45.00,2.00
20.35,206.80,1896.41,45.00,2.00
20.36,206.39,1896.18,45.00,2.00
20.36,206.14,1896.01,45.00,2.00
20.36,206.08,1895.91,45.00,2.00
20.36,206.18,1895.88,45.00,2.00
20.36,206.44,1895.90,45.00,2.00
20.36,206.77,1895.94,45.00,2.00
20.36,207.16,1896.00,45.00,2.00
20.36,207.59,1896.08,45.00,2.00
20.35,208.08,1896.18,45.00,2.00
20.35,208.60,1896.29,45.00,2.00
20.35,209.08,1896.39,45.00,2.00
20.35,209.49,1896.47,45.00,2.00
20.34,209.84,1896.53,45.00,2.00
20.34,210.12,1896.58,45.00,2.00
20.34,210.35,1896.61,45.00,2.00
20.34,210.51,1896.61,45.00,2.00
20.34,210.60,1896.60,45.00,2.00
21.01,113.79,1864.52,45.00,2.00
20.96,121.10,1866.88,45.00,2.00
20.92,127.19,1868.92,45.00,2.00
20.88,132.05,1870.65,45.00,2.00
20.86,135.69,1872.05,45.00,2.00
20.84,138.10,1873.13,45.00,2.00
20.82,139.30,1873.91,45.00,2.00
20.82,139.52,1874.43,45.00,2.00
20.80,140.29,1875.13,45.00,2.00
20.79,141.87,1876.08,45.00,2.00
20.77,144.24,1877.28,45.00,2.00
20.74,147.41,1878.73,45.00,2.00
20.71,151.24,1880.38,45.00,2.00
20.68,154.84,1881.95,45.00,2.00
20.65,158.07,1883.39,45.00,2.00
20.63,160.93,1884.70,45.00,2.00
20.61,163.42,1885.89,45.00,2.00
20.59,165.58,1886.96,45.00,2.00
20.57,167.66,1888.00,45.00,2.00
20.55,169.70,1889.05,45.00,2.00
20.53,171.70,1890.09,45.00,2.00
20.51,173.67,1891.12,45.00,2.00
20.49,175.66,1892.17,45.00,2.00
20.47,177.98,1893.31,45.00,2.00
20.45,180.70,1894.58,45.00,2.00
20.42,183.82,1895.96,45.00,2.00
20.40,187.32,1897.46,45.00,2.00
20.37,191.11,1899.03,45.00,2.00
20.34,194.55,1900.42,45.00,2.00
20.32,197.53,1901.60,45.00,2.00
20.30,200.04,1902.55,45.00,2.00
20.28,202.10,1903.28,45.00,2.00
20.27,203.75,1903.82,45.00,2.00
20.26,205.27,1904.30,45.00,2.00
20.25,206.71,1904.77,45.00,2.00
20.24,208.07,1905.20,45.00,2.00
20.23,209.36,1905.62,45.00,2.00
20.23,210.55,1906.00,45.00,2.00
20.22,211.56,1906.31,45.00,2.00
20.22,212.37,1906.53,45.00,2.00
20.21,213.00,1906.67,45.00,2.00
20.21,213.42,1906.72,45.00,2.00
20.21,213.62,1906.67,45.00,2.00
20.21,213.34,1906.40,45.00,2.00
20.22,212.53,1905.90,45.00,2.00
20.23,211.21,1905.17,45.00,2.00
20.25,209.36,1904.22,45.00,2.00
20.27,207.07,1903.06,45.00,2.00
20.29,204.75,1901.91,45.00,2.00
20.31,202.47,1900.81,45.00,2.00
20.33,200.23,1899.75,45.00,2.00
20.35,198.03,1898.73,45.00,2.00
20.37,195.85,1897.75,45.00,2.00
20.39,193.63,1896.76,45.00,2.00
20.40,191.34,1895.75,45.00,2.00
20.42,188.99,1894.72,45.00,2.00
20.44,186.58,1893.69,45.00,2.00
20.46,184.12,1892.64,45.00,2.00
20.48,181.73,1891.62,45.00,2.00
20.50,179.42,1890.65,45.00,2.00
20.52,177.18,1889.71,45.00,2.00
20.53,175.03,1888.81,45.00,2.00
20.55,172.96,1887.96,45.00,2.00
20.57,170.99,1887.15,45.00,2.00
20.58,169.13,1886.40,45.00,2.00
20.59,167.38,1885.69,45.00,2.00
20.61,165.73,1885.03,45.00,2.00
20.62,164.19,1884.40,45.00,2.00
20.63,162.71,1883.82,45.00,2.00
20.64,161.30,1883.27,45.00,2.00
20.65,159.96,1882.73,45.00,2.00
20.66,158.68,1882.24,45.00,2.00
20.67,157.44,1881.76,45.00,2.00
20.68,156.10,1881.25,45.00,2.00
20.69,154.64,1880.70,45.00,2.00
20.70,153.06,1880.11,45.00,2.00
20.71,151.35,1879.49,45.00,2.00
20.73,149.55,1878.83,45.00,2.00
20.74,147.82,1878.20,45.00,2.00
20.75,146.20,1877.62,45.00,2.00
20.76,144.68,1877.07,45.00,2.00
20.77,143.26,1876.56,45.00,2.00
20.78,141.93,1876.09,45.00,2.00
20.79,140.65,1875.63,45.00,2.00
20.80,139.39,1875.19,45.00,2.00
20.81,138.17,1874.75,45.00,2.00
20.81,136.98,1874.33,45.00,2.00
20.82,135.82,1873.92,45.00,2.00
20.83,134.68,1873.53,45.00,2.00
20.84,133.57,1873.14,45.00,2.00
20.85,132.48,1872.77,45.00,2.00
20.85,131.42,1872.41,45.00,2.00
20.86,130.38,1872.07,45.00,2.00
20.87,129.37,1871.73,45.00,2.00
20.87,128.38,1871.41,45.00,2.00
21.03,111.35,1863.34,45.00,2.00
20.99,117.44,1865.12,45.00,2.00
20.95,123.52,1867.16,45.00,2.00
20.90,129.60,1869.47,45.00,2.00
20.86,135.69,1872.05,45.00,2.00
20.80,141.80,1874.89,45.00,2.00
20.75,147.95,1878.00,45.00,2.00
20.69,154.26,1881.38,45.00,2.00
20.62,161.34,1885.13,45.00,2.00
20.55,169.31,1889.26,45.00,2.00
20.47,178.16,1893.77,45.00,2.00
20.38,187.89,1898.67,45.00,2.00
20.29,198.37,1903.90,45.00,2.00
20.19,208.82,1909.19,45.00,2.00
20.10,219.11,1914.51,45.00,2.00
20.00,229.23,1919.84,45.00,2.00
19.91,239.19,1925.16,45.00,2.00
19.82,249.03,1930.55,45.00,2.00
19.72,258.99,1936.26,45.00,2.00
19.63,269.13,1942.20,45.00,2.00
19.53,279.45,1948.41,45.00,2.00
19.42,289.94,1954.93,45.00,2.00
19.32,300.64,1961.55,45.00,2.00
19.21,311.60,1967.99,45.00,2.00
19.11,322.80,1974.25,45.00,2.00
19.00,334.24,1980.35,45.00,2.00
18.90,345.90,1986.31,45.00,2.00
18.80,357.70,1992.15,45.00,2.00
18.70,368.98,1997.69,45.00,2.00
18.61,379.65,2002.90,45.00,2.00
18.52,389.71,2007.76,45.00,2.00
18.44,399.16,2012.29,45.00,2.00
18.37,408.05,2016.52,45.00,2.00
18.29,416.73,2020.65,45.00,2.00
18.22,425.28,2024.70,45.00,2.00
18.15,433.68,2028.70,45.00,2.00
18.07,441.94,2032.62,45.00,2.00
18.00,450.09,2036.46,45.00,2.00
17.93,458.25,2040.27,45.00,2.00
17.86,466.46,2044.07,45.00,2.00
17.78,474.72,2047.84,45.00,2.00
17.71,483.02,2051.59,45.00,2.00
17.64,491.06,2055.17,45.00,2.00
17.59,496.93,2057.60,45.00,2.00
17.57,500.31,2058.69,45.00,2.00
17.56,501.22,2058.46,45.00,2.00
17.59,499.64,2056.89,45.00,2.00
17.63,495.96,2054.21,45.00,2.00
17.67,492.46,2051.64,45.00,2.00
17.71,489.48,2049.40,45.00,2.00
17.73,487.05,2047.48,45.00,2.00
17.76,485.15,2045.88,45.00,2.00
17.78,483.72,2044.56,45.00,2.00
17.80,482.39,2043.30,45.00,2.00
17.81,481.12,2042.06,45.00,2.00
17.83,479.89,2040.83,45.00,2.00
17.85,478.70,2039.62,45.00,2.00
17.87,477.58,2038.44,45.00,2.00
17.88,476.63,2037.34,45.00,2.00
17.89,475.87,2036.33,45.00,2.00
17.91,475.29,2035.43,45.00,2.00
17.92,474.90,2034.63,45.00,2.00
17.92,474.70,2033.93,45.00,2.00
17.93,474.72,2033.36,45.00,2.00
17.93,474.97,2032.91,45.00,2.00
17.93,475.43,2032.59,45.00,2.00
17.93,476.12,2032.39,45.00,2.00
17.93,477.03,2032.32,45.00,2.00
17.92,478.11,2032.35,45.00,2.00
17.92,479.36,2032.47,45.00,2.00
17.91,480.77,2032.68,45.00,2.00
17.90,482.34,2032.99,45.00,2.00
17.89,484.02,2033.37,45.00,2.00
17.88,485.45,2033.64,45.00,2.00
17.87,486.59,2033.78,45.00,2.00
17.87,487.42,2033.78,45.00,2.00
17.87,487.95,2033.64,45.00,2.00
17.87,488.25,2033.41,45.00,2.00
17.87,488.80,2033.32,45.00,2.00
17.87,489.69,2033.38,45.00,2.00
17.86,490.90,2033.62,45.00,2.00
17.85,492.45,2034.02,45.00,2.00
17.83,494.29,2034.58,45.00,2.00
17.82,496.27,2035.20,45.00,2.00
17.80,498.34,2035.87,45.00,2.00
17.79,500.51,2036.58,45.00,2.00
17.77,502.77,2037.35,45.00,2.00
17.75,505.13,2038.16,45.00,2.00
17.73,507.47,2038.98,45.00,2.00
17.71,509.78,2039.80,45.00,2.00
17.69,512.07,2040.63,45.00,2.00
17.68,514.33,2041.46,45.00,2.00
17.66,516.57,2042.30,45.00,2.00
17.64,518.79,2043.15,45.00,2.00
17.62,520.97,2044.00,45.00,2.00
21.03,111.39,1863.36,45.00,2.00
20.99,117.51,1865.14,45.00,2.00
20.95,123.59,1867.18,45.00,2.00
20.90,129.65,1869.49,45.00,2.00
20.86,135.69,1872.05,45.00,2.00
20.80,141.73,1874.87,45.00,2.00
20.75,147.78,1877.95,45.00,2.00
20.69,153.97,1881.30,45.00,2.00
20.62,160.90,1885.01,45.00,2.00
20.55,168.69,1889.09,45.00,2.00
20.47,177.33,1893.54,45.00,2.00
20.39,186.83,1898.37,45.00,2.00
20.29,197.06,1903.54,45.00,2.00
20.20,207.27,1908.76,45.00,2.00
20.11,217.33,1914.03,45.00,2.00
20.02,227.26,1919.33,45.00,2.00
19.92,237.04,1924.63,45.00,2.00
19.83,246.72,1930.00,45.00,2.00
19.74,256.55,1935.71,45.00,2.00
19.64,266.57,1941.68,45.00,2.00
19.54,276.79,1947.95,45.00,2.00
19.44,287.21,1954.55,45.00,2.00
19.33,297.86,1961.28,45.00,2.00
19.22,308.75,1967.83,45.00,2.00
19.12,319.88,1974.20,45.00,2.00
19.01,331.23,1980.41,45.00,2.00
18.91,342.78,1986.50,45.00,2.00
18.80,354.43,1992.46,45.00,2.00
18.71,365.49,1998.07,45.00,2.00
18.62,375.85,2003.29,45.00,2.00
18.54,385.49,2008.12,45.00,2.00
18.46,394.43,2012.56,45.00,2.00
18.39,402.72,2016.66,45.00,2.00
18.32,410.75,2020.62,45.00,2.00
18.25,418.60,2024.49,45.00,2.00
18.18,426.27,2028.29,45.00,2.00
18.11,433.74,2031.98,45.00,2.00
18.05,441.05,2035.58,45.00,2.00
17.98,448.31,2039.12,45.00,2.00
17.92,455.54,2042.62,45.00,2.00
17.85,462.74,2046.06,45.00,2.00
17.79,469.91,2049.45,45.00,2.00
17.73,476.72,2052.63,45.00,2.00
17.69,481.19,2054.54,45.00,2.00
17.68,482.96,2055.02,45.00,2.00
17.69,482.06,2054.05,45.00,2.00
17.73,478.47,2051.64,45.00,2.00
17.79,472.61,2048.00,45.00,2.00
17.85,466.85,2044.44,45.00,2.00
17.91,461.59,2041.18,45.00,2.00
17.96,456.82,2038.21,45.00,2.00
18.00,452.54,2035.56,45.00,2.00
18.04,448.69,2033.17,45.00,2.00
18.08,444.85,2030.79,45.00,2.00
18.12,440.96,2028.39,45.00,2.00
18.16,437.03,2025.95,45.00,2.00
18.20,433.05,2023.50,45.00,2.00
18.24,429.04,2021.04,45.00,2.00
18.28,425.17,2018.68,45.00,2.00
18.32,421.47,2016.41,45.00,2.00
18.35,417.93,2014.25,45.00,2.00
18.39,414.55,2012.20,45.00,2.00
18.42,411.35,2010.25,45.00,2.00
18.45,408.38,2008.43,45.00,2.00
18.48,405.65,2006.76,45.00,2.00
18.50,403.17,2005.25,45.00,2.00
18.52,400.93,2003.88,45.00,2.00
18.54,398.90,2002.64,45.00,2.00
18.56,396.90,2001.44,45.00,2.00
18.58,394.90,2000.27,45.00,2.00
18.60,392.90,1999.11,45.00,2.00
18.62,390.90,1997.99,45.00,2.00
18.64,388.85,1996.86,45.00,2.00
18.66,386.44,1995.56,45.00,2.00
18.69,383.62,1994.08,45.00,2.00
18.72,380.40,1992.40,45.00,2.00
18.75,376.77,1990.54,45.00,2.00
18.79,372.84,1988.52,45.00,2.00
18.82,369.15,1986.65,45.00,2.00
18.85,365.81,1984.96,45.00,2.00
18.88,362.81,1983.46,45.00,2.00
18.90,360.16,1982.14,45.00,2.00
18.92,357.84,1980.98,45.00,2.00
18.94,355.68,1979.93,45.00,2.00
18.96,353.68,1978.96,45.00,2.00
18.97,351.83,1978.06,45.00,2.00
18.99,350.13,1977.25,45.00,2.00
19.00,348.58,1976.51,45.00,2.00
19.01,347.13,1975.85,45.00,2.00
19.02,345.79,1975.26,45.00,2.00
19.03,344.56,1974.76,45.00,2.00
19.04,343.43,1974.33,45.00,2.00
19.05,342.40,1973.97,45.00,2.00
19.06,341.48,1973.69,45.00,2.00
19.06,340.67,1973.48,45.00,2.00
21.02,112.40,1863.71,45.00,2.00
20.98,119.01,1865.67,45.00,2.00
20.94,125.10,1867.72,45.00,2.00
20.90,130.65,1869.84,45.00,2.00
20.86,135.69,1872.05,45.00,2.00
20.81,140.22,1874.34,45.00,2.00
20.77,144.26,1876.71,45.00,2.00
20.73,148.01,1879.20,45.00,2.00
20.68,152.64,1882.08,45.00,2.00
20.62,158.34,1885.39,45.00,2.00
20.56,165.10,1889.14,45.00,2.00
20.49,172.94,1893.31,45.00,2.00
20.40,181.68,1897.87,45.00,2.00
20.32,190.37,1902.46,45.00,2.00
20.24,198.84,1907.03,45.00,2.00
20.17,207.10,1911.59,45.00,2.00
20.09,215.14,1916.15,45.00,2.00
20.01,223.02,1920.72,45.00,2.00
19.93,230.95,1925.40,45.00,2.00
19.85,239.00,1930.26,45.00,2.00
19.77,247.16,1935.40,45.00,2.00
19.68,255.44,1940.78,45.00,2.00
19.59,263.87,1946.33,45.00,2.00
19.51,272.51,1951.91,45.00,2.00
19.42,281.37,1957.34,45.00,2.00
19.34,290.42,1962.57,45.00,2.00
19.25,299.66,1967.62,45.00,2.00
19.17,308.96,1972.46,45.00,2.00
19.10,317.63,1976.92,45.00,2.00
19.03,325.54,1980.96,45.00,2.00
18.96,332.71,1984.58,45.00,2.00
18.91,339.12,1987.81,45.00,2.00
18.86,344.85,1990.67,45.00,2.00
18.81,350.37,1993.44,45.00,2.00
18.77,355.75,1996.16,45.00,2.00
18.72,361.00,1998.83,45.00,2.00
18.68,366.10,2001.44,45.00,2.00
18.63,371.05,2003.99,45.00,2.00
18.59,375.77,2006.41,45.00,2.00
18.55,380.25,2008.68,45.00,2.00
18.52,384.47,2010.82,45.00,2.00
18.48,388.46,2012.81,45.00,2.00
18.45,391.95,2014.52,45.00,2.00
18.44,393.48,2015.11,45.00,2.00
18.45,392.82,2014.45,45.00,2.00
18.48,389.97,2012.52,45.00,2.00
18.53,384.93,2009.35,45.00,2.00
18.60,378.01,2005.08,45.00,2.00
18.67,371.03,2000.83,45.00,2.00
18.73,364.28,1996.76,45.00,2.00
18.80,357.77,1992.89,45.00,2.00
18.86,351.49,1989.22,45.00,2.00
18.91,345.43,1985.74,45.00,2.00
18.97,339.43,1982.35,45.00,2.00
19.02,333.47,1979.01,45.00,2.00
19.08,327.57,1975.73,45.00,2.00
19.13,321.70,1972.49,45.00,2.00
19.19,315.92,1969.29,45.00,2.00
19.24,310.38,1966.25,45.00,2.00
19.29,305.13,1963.35,45.00,2.00
19.33,300.16,1960.60,45.00,2.00
19.38,295.47,1958.00,45.00,2.00
19.41,291.07,1955.55,45.00,2.00
19.45,287.00,1953.29,45.00,2.00
19.48,283.27,1951.22,45.00,2.00
19.51,279.89,1949.34,45.00,2.00
19.54,276.84,1947.66,45.00,2.00
19.63,266.76,1942.25,45.00,2.00
19.65,264.56,1941.10,45.00,2.00
19.67,262.44,1939.99,45.00,2.00
19.69,260.07,1938.77,45.00,2.00
19.71,257.39,1937.39,45.00,2.00
19.74,254.41,1935.88,45.00,2.00
19.77,251.12,1934.21,45.00,2.00
19.90,236.00,1926.76,45.00,2.00
19.91,233.77,1925.69,45.00,2.00
19.93,231.69,1924.69,45.00,2.00
19.95,229.73,1923.75,45.00,2.00
19.96,227.91,1922.88,45.00,2.00
19.98,226.21,1922.07,45.00,2.00
19.99,224.65,1921.33,45.00,2.00
20.00,223.33,1920.71,45.00,2.00
20.01,222.26,1920.22,45.00,2.00
20.02,221.44,1919.84,45.00,2.00
20.02,220.87,1919.60,45.00,2.00
20.03,220.55,1919.47,45.00,2.00
20.03,220.49,1919.46,45.00,2.00
20.02,220.67,1919.59,45.00,2.00
21.02,112.35,1863.70,45.00,2.00
20.98,118.94,1865.65,45.00,2.00
20.94,125.02,1867.70,45.00,2.00
20.90,130.60,1869.83,45.00,2.00
20.86,135.69,1872.05,45.00,2.00
20.81,140.30,1874.36,45.00,2.00
20.77,144.44,1876.76,45.00,2.00
20.73,148.32,1879.29,45.00,2.00
20.68,153.12,1882.22,45.00,2.00
20.62,159.04,1885.60,45.00,2.00
20.55,166.06,1889.42,45.00,2.00
20.48,174.21,1893.69,45.00,2.00
20.39,183.29,1898.35,45.00,2.00
20.31,192.31,1903.05,45.00,2.00
20.23,201.09,1907.71,45.00,2.00
20.15,209.64,1912.36,45.00,2.00
20.07,217.95,1916.99,45.00,2.00
19.47,278.08,1953.56,45.00,2.00
19.38,287.48,1959.10,45.00,2.00
19.30,297.09,1964.45,45.00,2.00
19.21,306.92,1969.62,45.00,2.00
19.12,316.85,1974.60,45.00,2.00
19.04,326.23,1979.23,45.00,2.00
18.97,334.97,1983.51,45.00,2.00
18.90,343.05,1987.45,45.00,2.00
18.84,350.47,1991.04,45.00,2.00
18.78,357.31,1994.30,45.00,2.00
18.72,363.98,1997.48,45.00,2.00
18.67,370.55,2000.62,45.00,2.00
18.61,377.02,2003.73,45.00,2.00
18.56,383.39,2006.80,45.00,2.00
18.23,422.71,2025.14,45.00,2.00
18.22,424.03,2025.33,45.00,2.00
18.24,423.14,2024.28,45.00,2.00
18.27,420.05,2022.00,45.00,2.00
18.32,415.09,2018.66,45.00,2.00
18.37,410.14,2015.38,45.00,2.00
18.42,405.54,2012.34,45.00,2.00
18.47,401.29,2009.55,45.00,2.00
18.51,397.36,2006.99,45.00,2.00
18.54,393.74,2004.66,45.00,2.00
18.58,390.24,2002.39,45.00,2.00
18.74,374.29,1992.02,45.00,2.00
18.77,372.00,1990.42,45.00,2.00
18.79,370.16,1989.06,45.00,2.00
18.81,368.77,1987.93,45.00,2.00
18.82,367.80,1987.02,45.00,2.00
18.83,367.11,1986.27,45.00,2.00
18.84,366.67,1985.65,45.00,2.00
18.85,366.48,1985.17,45.00,2.00
18.85,366.53,1984.82,45.00,2.00
18.85,366.82,1984.62,45.00,2.00
18.82,372.99,1984.94,45.00,2.00
18.83,372.88,1984.63,45.00,2.00
18.83,373.03,1984.45,45.00,2.00
18.83,373.52,1984.44,45.00,2.00
18.82,374.35,1984.61,45.00,2.00
18.82,375.52,1984.94,45.00,2.00
18.80,377.00,1985.43,45.00,2.00
18.79,378.57,1985.97,45.00,2.00
18.78,380.20,1986.54,45.00,2.00
18.77,381.89,1987.16,45.00,2.00
18.76,383.64,1987.81,45.00,2.00
18.74,385.43,1988.48,45.00,2.00
18.73,387.14,1989.13,45.00,2.00
18.72,388.75,1989.74,45.00,2.00
